MMSI,STATUS,STATION_ID,SPEED,LON,LAT,COURSE,HEADING,ROT,2013-07-01 17:43:00
311040700,0,851,80,35.48686,33.92299,79,79,NULL,2013-07-01 17:38:00
311040700,0,852,80,35.48997,33.92344,80,80,NULL,2013-07-01 17:40:00
311040700,0,853,80,35.49343,33.92397,79,80,NULL,2013-07-01 17:37:00
311040700,0,854,79,35.5027,33.92543,79,80,NULL,2013-07-01 17:38:00
311040700,0,855,79,35.50617,33.92597,79,80,NULL,2013-07-01 17:39:00
311040700,0,856,79,35.50916,33.92643,79,80,NULL,2013-07-01 17:34:00
311040700,0,857,79,35.51224,33.92688,79,80,NULL,2013-07-01 17:36:00
311040700,0,858,79,35.51562,33.92737,82,83,NULL,2013-07-01 17:35:00
311040700,0,859,37,35.52297,33.92728,105,109,NULL,2013-07-01 17:35:00
311040700,0,860,9,35.52414,33.92705,58,127,NULL,2013-07-01 17:39:00
311040700,0,861,6,35.52421,33.92749,355,123,NULL,2013-07-01 17:41:00
311040700,0,862,3,35.52409,33.92775,324,122,NULL,2013-07-01 17:40:00
311040700,0,863,3,35.52379,33.92814,323,123,NULL,2013-07-01 17:40:00
311040700,0,864,4,35.5232,33.92895,329,114,NULL,2013-07-01 17:34:00
311040700,0,865,4,35.52289,33.92937,325,106,NULL,2013-07-01 17:17:00
311040700,0,866,4,35.52256,33.92975,323,98,NULL,2013-07-01 17:38:00
247039300,0,868,157,14.73758,43.46262,142,143,NULL,2013-07-01 17:39:00
311040700,0,869,9,35.5221,33.93007,90,106,NULL,2013-07-01 17:37:00
247039300,0,870,157,14.74477,43.45572,142,143,NULL,2013-07-01 17:35:00
311040700,0,871,32,35.52356,33.92979,104,106,NULL,2013-07-01 17:35:00
311040700,0,872,28,35.52583,33.92928,107,109,NULL,2013-07-01 17:35:00
311040700,0,874,24,35.52742,33.92868,120,124,NULL,2013-07-01 17:44:00
311040700,0,875,19,35.52879,33.92783,128,137,NULL,2013-07-01 17:35:00
247039300,0,876,157,14.7776,43.42432,142,143,NULL,2013-07-01 17:40:00
247039300,0,877,157,14.78117,43.42092,142,143,NULL,2013-07-01 17:36:00
311040700,0,878,3,35.53007,33.92697,105,142,NULL,2013-07-01 17:35:00
311040700,0,879,3,35.53043,33.9268,128,141,NULL,2013-07-01 17:40:00
311040700,0,880,67,35.5348,33.9225,141,141,NULL,2013-07-01 17:36:00
311040700,0,881,71,35.53595,33.92064,160,164,NULL,2013-07-01 17:42:00
311040700,0,882,65,35.5355,33.91649,205,209,NULL,2013-07-01 17:36:00
311040700,0,883,65,35.534,33.91479,222,225,NULL,2013-07-01 17:37:00
311040700,0,884,51,35.53043,33.91205,229,228,NULL,2013-07-01 17:38:00
311040700,0,885,35,35.5254,33.90833,225,223,NULL,2013-07-01 17:43:00
311040700,0,886,27,35.52266,33.90646,230,230,NULL,2013-07-01 16:48:00
311040700,0,887,8,35.52127,33.90593,13,264,NULL,2013-07-01 17:35:00
311040700,0,889,9,35.5217,33.90638,123,357,NULL,2013-07-01 17:34:00
311040700,0,890,16,35.52354,33.90709,56,57,NULL,2013-07-01 17:41:00
247039300,0,891,153,14.9793,43.22813,143,145,NULL,2013-07-01 17:34:00
311040700,5,892,1,35.5253,33.90765,68,59,NULL,2013-07-01 17:35:00
311040700,5,893,2,35.52525,33.90763,267,57,NULL,2013-07-01 17:36:00
311040700,5,894,0,35.52519,33.90761,261,57,NULL,2013-07-01 17:37:00
311040700,5,895,0,35.52519,33.90762,261,57,NULL,2013-07-01 17:41:00
311040700,5,896,0,35.5252,33.90762,261,57,NULL,2013-07-01 17:40:00
311040700,5,897,0,35.5252,33.90762,261,57,NULL,2013-07-01 17:39:00
311040700,5,898,0,35.52522,33.90762,261,57,NULL,2013-07-01 17:43:00
311040700,5,899,0,35.52518,33.90763,261,57,NULL,2013-07-01 17:41:00
247039300,0,900,157,15.12343,43.0792,144,147,NULL,2013-07-01 17:38:00
311040700,5,901,0,35.52518,33.90762,261,57,NULL,2013-07-01 15:28:00
311040700,5,902,0,35.5252,33.90761,261,57,NULL,2013-07-01 17:33:00
247039300,0,903,153,15.1532,43.04197,149,151,NULL,2013-07-01 17:41:00
247039300,0,904,154,15.17817,43.00947,149,148,NULL,2013-07-01 17:35:00
311040700,5,905,0,35.52521,33.9076,261,57,NULL,2013-07-01 17:37:00
311040700,5,906,0,35.52522,33.90761,261,57,NULL,2013-07-01 17:38:00
311040700,5,907,0,35.52518,33.90762,261,57,NULL,2013-07-01 17:35:00
311040700,5,908,0,35.52519,33.90761,261,57,NULL,2013-07-01 17:42:00
247039300,0,909,155,15.23303,42.95573,142,144,NULL,2013-07-01 17:41:00
247039300,0,910,154,15.24132,42.94793,142,144,NULL,2013-07-01 17:36:00
311040700,5,911,0,35.5252,33.90761,261,57,NULL,2013-07-01 17:35:00
311040700,5,912,0,35.5252,33.90761,261,57,NULL,2013-07-01 17:42:00
311040700,5,913,0,35.5252,33.90761,261,57,NULL,2013-07-01 17:44:00
247039300,0,914,155,15.26963,42.92087,142,144,NULL,2013-07-01 17:39:00
247039300,0,915,155,15.27357,42.91712,142,144,NULL,2013-07-01 17:36:00
311040700,5,916,0,35.52521,33.90761,261,57,NULL,2013-07-01 17:42:00
247039300,0,917,155,15.2782,42.91275,142,144,NULL,2013-07-01 17:40:00
247039300,0,918,155,15.28262,42.90862,141,144,NULL,2013-07-01 17:40:00
311040700,5,921,0,35.52519,33.90762,261,57,NULL,2013-07-01 17:40:00
311040700,5,922,0,35.5252,33.90761,261,57,NULL,2013-07-01 17:34:00
247039300,0,923,156,15.30275,42.88943,142,144,NULL,2013-07-01 17:40:00
311040700,5,924,0,35.52521,33.90761,261,57,NULL,2013-07-01 17:37:00
247039300,0,925,156,15.31122,42.88122,142,144,NULL,2013-07-01 17:35:00
247039300,0,926,155,15.3151,42.8774,142,144,NULL,2013-07-01 17:39:00
311040700,5,927,0,35.52521,33.90761,261,57,NULL,2013-07-01 17:37:00
247039300,0,929,156,15.3187,42.87385,143,144,NULL,2013-07-01 17:33:00
247039300,0,930,155,15.32255,42.87008,142,144,NULL,2013-07-01 17:34:00
311040700,5,931,0,35.52522,33.90761,261,57,NULL,2013-07-01 17:40:00
247039300,0,932,155,15.34645,42.84645,144,144,NULL,2013-07-01 17:41:00
311040700,5,933,0,35.5252,33.90761,261,57,NULL,2013-07-01 17:38:00
247039300,0,934,157,15.35023,42.84265,143,144,NULL,2013-07-01 17:42:00
247039300,0,935,157,15.35458,42.83837,142,144,NULL,2013-07-01 17:37:00
247039300,0,936,156,15.35882,42.83427,142,144,NULL,2013-07-01 17:43:00
247039300,0,937,155,15.37765,42.8159,143,144,NULL,2013-07-01 17:39:00
247039300,0,938,155,15.386,42.80767,143,144,NULL,2013-07-01 17:44:00
311040700,5,940,0,35.52522,33.90761,261,57,NULL,2013-07-01 17:41:00
247039300,0,942,155,15.39757,42.79612,144,144,NULL,2013-07-01 17:37:00
311040700,5,943,0,35.52522,33.90761,261,57,NULL,2013-07-01 17:41:00
247039300,0,944,155,15.40233,42.7913,143,144,NULL,2013-07-01 17:38:00
311040700,5,945,0,35.52522,33.90762,261,57,NULL,2013-07-01 17:43:00
247039300,0,946,163,15.41385,42.7796,143,144,NULL,2013-07-01 17:43:00
247039300,0,947,172,15.4179,42.77547,143,144,NULL,2013-07-01 17:36:00
247039300,0,948,178,15.42232,42.77108,143,144,NULL,2013-07-01 17:43:00
247039300,0,949,179,15.43232,42.76103,144,144,NULL,2013-07-01 17:34:00
311040700,5,951,0,35.52521,33.90762,261,57,NULL,2013-07-01 17:42:00
247039300,0,952,180,15.4459,42.74732,144,144,NULL,2013-07-01 17:39:00
311040700,5,953,0,35.52521,33.90762,261,57,NULL,2013-07-01 17:44:00
247039300,0,954,165,15.45893,42.73409,143,143,NULL,2013-07-01 17:37:00
311040700,5,955,0,35.52522,33.90762,261,57,NULL,2013-07-01 17:35:00
311040700,5,956,0,35.52521,33.90761,261,57,NULL,2013-07-01 17:43:00
247039300,0,957,155,15.48062,42.71357,142,142,NULL,2013-07-01 17:37:00
311040700,5,958,0,35.52521,33.90761,261,57,NULL,2013-07-01 17:44:00
247039300,0,959,152,15.49665,42.69843,141,142,NULL,2013-07-01 17:39:00
311040700,5,960,0,35.52522,33.90763,261,57,NULL,2013-07-01 17:41:00
247039300,0,961,150,15.52647,42.67295,136,136,NULL,2013-07-01 17:36:00
247039300,0,962,149,15.53123,42.6693,135,136,NULL,2013-07-01 17:39:00
247039300,0,963,149,15.53592,42.66573,135,136,NULL,2013-07-01 17:33:00
311040700,5,964,0,35.52519,33.90762,261,57,NULL,2013-07-01 17:35:00
247039300,0,965,150,15.54025,42.66245,135,137,NULL,2013-07-01 17:38:00
247039300,0,966,152,15.54455,42.65908,136,137,NULL,2013-07-01 17:40:00
311040700,5,967,0,35.52519,33.90762,261,57,NULL,2013-07-01 17:36:00
311040700,5,968,0,35.5252,33.90762,261,57,NULL,2013-07-01 17:39:00
247039300,0,969,156,15.58467,42.62823,136,137,NULL,2013-07-01 17:40:00
247039300,0,971,157,15.58922,42.6247,136,137,NULL,2013-07-01 17:41:00
311040700,5,972,0,35.52521,33.90761,261,57,NULL,2013-07-01 17:36:00
247039300,0,973,154,15.60307,42.61413,136,137,NULL,2013-07-01 17:44:00
311040700,5,975,0,35.52519,33.90762,261,57,NULL,2013-07-01 17:34:00
247039300,0,976,154,15.612,42.60732,136,137,NULL,2013-07-01 17:39:00
247039300,0,977,154,15.62165,42.59986,136,137,NULL,2013-07-01 17:36:00
311040700,5,978,0,35.52519,33.90761,261,57,NULL,2013-07-01 17:40:00
247039300,0,979,155,15.62645,42.59617,136,137,NULL,2013-07-01 17:35:00
311040700,5,980,0,35.52521,33.90762,261,57,NULL,2013-07-01 17:37:00
247039300,0,981,155,15.63535,42.58928,136,137,NULL,2013-07-01 17:42:00
247039300,0,982,155,15.64018,42.58553,136,137,NULL,2013-07-01 17:39:00
311040700,5,985,0,35.52519,33.90762,261,57,NULL,2013-07-01 17:34:00
247039300,0,986,156,15.64897,42.57862,137,137,NULL,2013-07-01 17:35:00
247039300,0,987,154,15.6538,42.57482,137,138,NULL,2013-07-01 17:36:00
247039300,0,988,154,15.6666,42.56378,140,140,NULL,2013-07-01 17:39:00
247039300,0,989,154,15.67183,42.55923,139,140,NULL,2013-07-01 17:40:00
311040700,5,990,0,35.52522,33.90762,261,57,NULL,2013-07-01 17:37:00
247039300,0,991,154,15.6842,42.54838,139,140,NULL,2013-07-01 17:42:00
311040700,5,992,0,35.52522,33.90761,261,57,NULL,2013-07-01 17:44:00
247039300,0,993,153,15.69655,42.53765,139,140,NULL,2013-07-01 17:37:00
247039300,0,994,154,15.70073,42.53403,139,140,NULL,2013-07-01 17:38:00
311040700,5,995,0,35.52519,33.90761,261,57,NULL,2013-07-01 17:37:00
247039300,0,996,154,15.70477,42.53047,140,140,NULL,2013-07-01 17:42:00
247039300,0,997,154,15.71295,42.52308,140,141,NULL,2013-07-01 17:40:00
311040700,5,998,0,35.52522,33.90764,261,57,NULL,2013-07-01 17:35:00
247039300,0,999,154,15.72102,42.51582,141,141,NULL,2013-07-01 17:35:00
247039300,0,1001,154,15.73327,42.50447,142,142,NULL,2013-07-01 17:44:00
311040700,5,1002,0,35.52519,33.90762,261,57,NULL,2013-07-01 17:36:00
247039300,0,1003,154,15.76198,42.47795,141,142,NULL,2013-07-01 17:35:00
247039300,0,1004,153,15.76597,42.4743,141,142,NULL,2013-07-01 17:43:00
311040700,5,1005,0,35.52519,33.90761,261,57,NULL,2013-07-01 17:31:00
247039300,0,1006,154,15.76987,42.47065,141,142,NULL,2013-07-01 17:36:00
247039300,0,1007,153,15.77385,42.4669,141,142,NULL,2013-07-01 17:37:00
311040700,5,1008,0,35.5252,33.90761,261,57,NULL,2013-07-01 17:42:00
247039300,0,1009,153,15.78127,42.45977,142,143,NULL,2013-07-01 17:44:00
247039300,0,1010,152,15.78538,42.45576,142,143,NULL,2013-07-01 17:37:00
311040700,5,1011,0,35.52519,33.90762,261,57,NULL,2013-07-01 17:41:00
311040700,5,1012,0,35.52521,33.90763,261,57,NULL,2013-07-01 17:29:00
247039300,0,1014,152,15.80637,42.43555,142,143,NULL,2013-07-01 17:39:00
247039300,0,1015,152,15.81022,42.43182,142,143,NULL,2013-07-01 17:41:00
247039300,0,1016,152,15.81402,42.42818,142,143,NULL,2013-07-01 17:35:00
247039300,0,1017,152,15.81783,42.4245,142,143,NULL,2013-07-01 17:35:00
311040700,5,1018,0,35.52521,33.90762,261,57,NULL,2013-07-01 17:39:00
247039300,0,1019,152,15.82965,42.41305,142,143,NULL,2013-07-01 17:42:00
247039300,0,1020,152,15.83352,42.40928,142,143,NULL,2013-07-01 17:43:00
247039300,0,1021,151,15.83767,42.40523,142,143,NULL,2013-07-01 17:44:00
247039300,0,1022,151,15.84138,42.4016,142,143,NULL,2013-07-01 17:41:00
247039300,0,1023,153,15.849,42.39417,142,143,NULL,2013-07-01 17:37:00
247039300,0,1024,152,15.85243,42.3908,142,143,NULL,2013-07-01 17:36:00
247039300,0,1025,151,15.86492,42.37868,142,143,NULL,2013-07-01 17:34:00
247039300,0,1026,152,15.86917,42.37458,142,143,NULL,2013-07-01 17:34:00
311040700,5,1027,0,35.52519,33.90763,261,57,NULL,2013-07-01 17:38:00
247039300,0,1028,152,15.8736,42.37027,142,143,NULL,2013-07-01 17:35:00
311040700,5,1029,8,35.52527,33.90768,45,58,NULL,2013-07-01 17:43:00
311040700,5,1031,36,35.52664,33.9084,59,59,NULL,2013-07-01 17:34:00
311040700,5,1032,44,35.52802,33.9091,53,56,NULL,2013-07-01 17:40:00
247039300,0,1033,151,15.90023,42.3444,142,143,NULL,2013-07-01 17:39:00
311040700,0,1034,55,35.53634,33.91774,34,33,NULL,2013-07-01 17:35:00
247039300,0,1035,151,15.9162,42.32888,142,143,NULL,2013-07-01 17:37:00
311040700,0,1036,46,35.53734,33.91914,26,22,NULL,2013-07-01 17:41:00
247039300,0,1037,151,15.9203,42.32492,142,143,NULL,2013-07-01 17:33:00
311040700,0,1038,38,35.53781,33.9204,10,4,NULL,2013-07-01 17:37:00
311040700,0,1040,41,35.53696,33.92313,323,317,NULL,2013-07-01 17:36:00
311040700,0,1041,45,35.53588,33.92392,304,297,NULL,2013-07-01 17:43:00
311040700,0,1042,55,35.53409,33.92459,287,281,NULL,2013-07-01 17:36:00
311040700,0,1043,66,35.5311,33.92489,273,269,NULL,2013-07-01 17:39:00
311040700,0,1044,82,35.52813,33.92495,270,270,NULL,2013-07-01 17:44:00
311040700,0,1045,94,35.52464,33.92496,270,269,NULL,2013-07-01 17:38:00
247039300,0,1046,156,15.96428,42.28187,142,143,NULL,2013-07-01 17:44:00
311040700,0,1048,109,35.5122,33.9235,260,260,NULL,2013-07-01 17:34:00
247039300,0,1049,156,15.96857,42.27772,142,143,NULL,2013-07-01 17:43:00
311040700,0,1050,119,35.50774,33.92311,267,268,NULL,2013-07-01 17:41:00
311040700,0,1051,126,35.50292,33.92308,270,270,NULL,2013-07-01 17:43:00
311040700,0,1053,141,35.49089,33.92317,269,269,NULL,2013-07-01 17:40:00
311040700,0,1057,147,35.48018,33.92305,269,270,NULL,2013-07-01 17:35:00
247039300,0,1058,156,15.99653,42.25038,143,143,NULL,2013-07-01 17:37:00
311040700,0,1059,149,35.47474,33.92299,269,270,NULL,2013-07-01 17:43:00
311040700,0,1060,151,35.46871,33.92292,269,270,NULL,2013-07-01 17:37:00
311040700,0,1061,152,35.46272,33.92285,269,270,NULL,2013-07-01 17:42:00
247039300,0,1062,156,16.00857,42.23848,143,143,NULL,2013-07-01 17:42:00
311040700,0,1065,153,35.45702,33.92281,269,269,NULL,2013-07-01 17:39:00
311040700,0,1066,154,35.45138,33.92275,269,270,NULL,2013-07-01 17:39:00
311040700,0,1067,154,35.44521,33.92269,269,270,NULL,2013-07-01 17:44:00
311040700,0,1068,154,35.43851,33.92262,269,269,NULL,2013-07-01 17:40:00
311040700,0,1069,156,35.4329,33.9227,274,276,NULL,2013-07-01 17:44:00
247039300,0,1070,157,16.03202,42.21503,143,143,NULL,2013-07-01 17:40:00
311040700,0,1071,144,35.42231,33.92406,268,265,NULL,2013-07-01 17:39:00
311040700,0,1072,147,35.4167,33.92399,271,273,NULL,2013-07-01 17:35:00
247039300,0,1073,156,16.04372,42.20313,143,143,NULL,2013-07-01 17:35:00
247039300,0,1074,156,16.04743,42.19925,144,143,NULL,2013-07-01 17:34:00
311040700,0,1075,153,35.39849,33.92416,270,271,NULL,2013-07-01 17:38:00
311040700,0,1076,153,35.39287,33.92421,270,271,NULL,2013-07-01 17:34:00
247039300,0,1077,156,16.05507,42.19145,143,143,NULL,2013-07-01 17:38:00
311040700,0,1078,153,35.38724,33.92426,270,270,NULL,2013-07-01 17:37:00
247039300,0,1079,156,16.05928,42.18727,142,143,NULL,2013-07-01 17:37:00
311040700,0,1080,154,35.38106,33.92433,270,270,NULL,2013-07-01 17:44:00
247039300,0,1082,155,16.0628,42.1838,143,143,NULL,2013-07-01 01:23:00
311040700,0,1083,154,35.37539,33.92437,270,271,NULL,2013-07-01 17:43:00
247039300,0,1084,155,16.06658,42.18008,142,143,NULL,2013-07-01 17:36:00
311040700,0,1085,154,35.36923,33.92442,270,271,NULL,2013-07-01 17:42:00
311040700,0,1086,154,35.35789,33.92452,270,271,NULL,2013-07-01 17:42:00
247039300,0,1087,155,16.07858,42.1683,143,143,NULL,2013-07-01 17:39:00
311040700,0,1088,154,35.35169,33.92459,270,271,NULL,2013-07-01 17:39:00
311040700,0,1089,154,35.3455,33.92467,270,271,NULL,2013-07-01 17:40:00
311040700,0,1091,154,35.33928,33.92473,270,271,NULL,2013-07-01 17:41:00
247039300,0,1092,155,16.09095,42.15635,142,143,NULL,2013-07-01 17:35:00
311040700,0,1093,154,35.3337,33.92479,270,271,NULL,2013-07-01 17:37:00
247039300,0,1094,154,16.10657,42.14147,141,143,NULL,2013-07-01 17:41:00
311040700,0,1096,155,35.30995,33.92505,270,271,NULL,2013-07-01 17:41:00
311040700,0,1097,155,35.29803,33.92519,271,271,NULL,2013-07-01 17:35:00
247039300,0,1098,154,16.11952,42.12923,141,143,NULL,2013-07-01 17:43:00
311040700,0,1099,155,35.29225,33.92528,271,270,NULL,2013-07-01 17:37:00
311040700,0,1100,156,35.28549,33.92537,271,271,NULL,2013-07-01 17:38:00
247039300,0,1101,153,16.13157,42.1179,141,143,NULL,2013-07-01 17:40:00
311040700,0,1102,156,35.2788,33.92546,270,271,NULL,2013-07-01 17:42:00
311040700,0,1103,157,35.27296,33.92558,271,273,NULL,2013-07-01 17:35:00
311040700,0,1104,157,35.2667,33.92623,280,281,NULL,2013-07-01 17:40:00
311040700,0,1105,156,35.26108,33.92719,280,280,NULL,2013-07-01 17:38:00
311040700,0,1106,156,35.25492,33.92815,281,281,NULL,2013-07-01 17:38:00
311040700,0,1107,156,35.24932,33.92926,285,285,NULL,2013-07-01 17:41:00
311040700,0,1108,156,35.24328,33.9305,283,283,NULL,2013-07-01 17:37:00
247039300,0,1109,154,16.15992,42.09085,142,143,NULL,2013-07-01 17:42:00
311040700,0,1110,156,35.23166,33.93281,283,284,NULL,2013-07-01 17:37:00
247039300,0,1111,154,16.16798,42.08303,142,143,NULL,2013-07-01 17:40:00
311040700,0,1112,155,35.2261,33.93394,283,283,NULL,2013-07-01 17:39:00
247039300,0,1113,154,16.17188,42.07922,143,143,NULL,2013-07-01 17:41:00
311040700,0,1114,154,35.22059,33.93507,284,284,NULL,2013-07-01 17:39:00
247039300,0,1115,155,16.17565,42.07552,143,143,NULL,2013-07-01 17:38:00
311040700,0,1116,154,35.20606,33.93813,284,283,NULL,2013-07-01 17:36:00
311040700,0,1117,154,35.19955,33.93955,284,284,NULL,2013-07-01 16:56:00
311040700,0,1118,154,35.19305,33.94096,284,284,NULL,2013-07-01 17:36:00
311040700,0,1119,154,35.18654,33.94242,285,284,NULL,2013-07-01 17:43:00
247039300,0,1120,154,16.19893,42.05243,143,143,NULL,2013-07-01 17:35:00
311040700,0,1121,154,35.18106,33.94364,285,284,NULL,2013-07-01 17:44:00
311040700,0,1123,154,35.17555,33.9449,285,283,NULL,2013-07-01 17:35:00
311040700,0,1124,154,35.16319,33.94776,285,284,NULL,2013-07-01 17:37:00
311040700,0,1125,155,35.15762,33.94904,285,283,NULL,2013-07-01 17:35:00
311040700,0,1126,155,35.14514,33.95197,285,283,NULL,2013-07-01 17:43:00
311040700,0,1128,155,35.13914,33.95335,285,284,NULL,2013-07-01 16:41:00
247039300,0,1129,155,16.22867,42.01593,148,150,NULL,2013-07-01 17:40:00
311040700,0,1130,155,35.12767,33.95603,286,284,NULL,2013-07-01 17:43:00
247039300,0,1131,157,16.23255,42.01098,149,150,NULL,2013-07-01 17:39:00
311040700,0,1132,155,35.12218,33.95734,286,284,NULL,2013-07-01 17:40:00
247039300,0,1133,156,16.23582,42.00688,149,150,NULL,2013-07-01 17:37:00
311040700,0,1134,156,35.11569,33.95891,286,284,NULL,2013-07-01 17:39:00
247039300,0,1136,156,16.2396,42.00205,150,150,NULL,2013-07-01 17:41:00
247039300,0,1138,156,16.24048,42.0009,149,150,NULL,2013-07-01 17:42:00
247039300,0,1139,157,16.25505,41.98242,149,150,NULL,2013-07-01 17:41:00
311040700,0,1140,155,35.08531,33.96627,286,284,NULL,2013-07-01 17:37:00
247039300,0,1141,156,16.2584,41.97825,149,150,NULL,2013-07-01 17:36:00
247039300,0,1142,158,16.26823,41.96582,149,150,NULL,2013-07-01 17:35:00
247039300,0,1143,158,16.27147,41.96167,149,150,NULL,2013-07-01 17:37:00
311040700,0,1144,156,35.05704,33.97341,287,284,NULL,2013-07-01 17:43:00
247039300,0,1146,158,16.27542,41.95663,149,150,NULL,2013-07-01 16:01:00
311040700,0,1147,155,35.05119,33.97493,286,282,NULL,2013-07-01 17:36:00
247039300,0,1148,158,16.27867,41.95253,149,150,NULL,2013-07-01 17:14:00
311040700,0,1149,155,35.03867,33.97804,286,282,NULL,2013-07-01 17:37:00
247039300,0,1150,158,16.28852,41.9399,149,150,NULL,2013-07-01 17:37:00
311040700,0,1151,155,35.03129,33.97983,286,283,NULL,2013-07-01 17:31:00
247039300,0,1152,157,16.29208,41.93548,148,150,NULL,2013-07-01 17:42:00
311040700,0,1153,155,35.02375,33.98168,286,283,NULL,2013-07-01 17:35:00
311040700,0,1154,154,35.01778,33.98315,286,282,NULL,2013-07-01 17:36:00
311040700,0,1155,154,35.01134,33.98473,286,283,NULL,2013-07-01 17:32:00
247039300,0,1156,158,16.30618,41.9176,149,150,NULL,2013-07-01 17:35:00
311040700,0,1158,153,34.99813,33.98794,286,283,NULL,2013-07-01 17:36:00
247039300,0,1159,158,16.30977,41.91302,149,150,NULL,2013-07-01 17:40:00
247039300,0,1160,159,16.31307,41.90883,149,150,NULL,2013-07-01 17:43:00
311040700,0,1163,152,34.98439,33.99133,286,283,NULL,2013-07-01 17:39:00
247039300,0,1164,159,16.31958,41.90048,149,150,NULL,2013-07-01 17:37:00
311040700,0,1165,151,34.97761,33.993,286,282,NULL,2013-07-01 17:42:00
247039300,0,1167,160,16.32288,41.89628,149,150,NULL,2013-07-01 17:39:00
311040700,0,1168,151,34.97237,33.9943,286,283,NULL,2013-07-01 17:34:00
247039300,0,1169,160,16.32622,41.892,149,150,NULL,2013-07-01 17:41:00
311040700,0,1170,151,34.96754,33.99549,286,283,NULL,2013-07-01 17:41:00
247039300,0,1171,160,16.33305,41.88317,150,150,NULL,2013-07-01 17:37:00
311040700,0,1172,150,34.95744,33.99803,286,283,NULL,2013-07-01 17:37:00
311040700,0,1173,149,34.95069,33.99973,286,282,NULL,2013-07-01 17:37:00
247039300,0,1174,161,16.33997,41.8742,150,150,NULL,2013-07-01 17:35:00
247039300,0,1175,161,16.34657,41.86563,150,150,NULL,2013-07-01 17:39:00
311040700,0,1176,148,34.93876,34.00265,286,283,NULL,2013-07-01 17:42:00
247039300,0,1177,160,16.3499,41.8613,150,150,NULL,2013-07-01 17:34:00
311040700,0,1178,150,34.93013,34.00463,285,283,NULL,2013-07-01 17:31:00
311040700,0,1180,151,34.92382,34.00605,285,283,NULL,2013-07-01 17:38:00
311040700,0,1181,151,34.91795,34.00735,284,283,NULL,2013-07-01 17:40:00
247039300,0,1184,162,16.35988,41.84815,150,150,NULL,2013-07-01 17:33:00
311040700,0,1185,152,34.90963,34.00919,284,283,NULL,2013-07-01 16:56:00
311040700,0,1186,152,34.90431,34.01035,284,283,NULL,2013-07-01 16:56:00
311040700,0,1187,152,34.89833,34.01167,284,283,NULL,2013-07-01 17:35:00
247039300,0,1189,162,16.37322,41.83052,150,150,NULL,2013-07-01 17:36:00
311040700,0,1190,152,34.8929,34.01285,284,283,NULL,2013-07-01 17:38:00
311040700,0,1191,152,34.88559,34.01443,284,283,NULL,2013-07-01 17:41:00
247039300,0,1192,161,16.38575,41.81353,151,150,NULL,2013-07-01 17:36:00
311040700,0,1193,152,34.86971,34.01783,284,283,NULL,2013-07-01 17:35:00
311040700,0,1194,153,34.84253,34.02354,283,283,NULL,2013-07-01 17:33:00
247039300,0,1195,161,16.40663,41.78532,151,150,NULL,2013-07-01 17:37:00
311040700,0,1196,153,34.8355,34.02496,283,283,NULL,2013-07-01 17:44:00
247039300,0,1197,159,16.40985,41.78093,150,150,NULL,2013-07-01 17:36:00
311040700,0,1198,154,34.80755,34.03054,283,283,NULL,2013-07-01 17:41:00
247039300,0,1199,159,16.42593,41.7593,151,150,NULL,2013-07-01 16:23:00
247039300,0,1200,159,16.42915,41.75497,151,150,NULL,2013-07-01 17:36:00
311040700,0,1201,155,34.79249,34.03365,283,283,NULL,2013-07-01 17:42:00
311040700,0,1202,155,34.78745,34.03466,283,283,NULL,2013-07-01 17:38:00
247039300,0,1203,159,16.43602,41.74558,150,150,NULL,2013-07-01 17:42:00
311040700,0,1204,156,34.78088,34.03599,283,283,NULL,2013-07-01 17:42:00
247039300,0,1205,157,16.4457,41.73298,149,150,NULL,2013-07-01 17:43:00
311040700,0,1206,157,34.76526,34.03924,284,283,NULL,2013-07-01 17:37:00
247039300,0,1207,157,16.44893,41.72882,149,150,NULL,2013-07-01 17:36:00
247039300,0,1208,157,16.45212,41.72465,149,150,NULL,2013-07-01 17:33:00
311040700,0,1209,157,34.75755,34.04082,283,282,NULL,2013-07-01 17:41:00
247039300,0,1210,157,16.45568,41.72013,149,150,NULL,2013-07-01 17:39:00
311040700,0,1212,157,34.75092,34.04218,283,283,NULL,2013-07-01 17:36:00
311040700,0,1213,156,34.73518,34.04533,283,283,NULL,2013-07-01 17:34:00
311040700,0,1214,156,34.7291,34.04654,283,282,NULL,2013-07-01 17:37:00
247039300,0,1215,158,16.4721,41.6989,150,150,NULL,2013-07-01 17:36:00
311040700,0,1217,156,34.7215,34.04808,283,283,NULL,2013-07-01 17:38:00
247039300,0,1218,158,16.47535,41.69463,150,150,NULL,2013-07-01 17:40:00
311040700,0,1219,156,34.71551,34.0493,284,283,NULL,2013-07-01 17:38:00
311040700,0,1221,155,34.70335,34.05185,283,282,NULL,2013-07-01 17:37:00
311040700,0,1222,155,34.69781,34.05295,283,283,NULL,2013-07-01 17:40:00
311040700,0,1223,154,34.69136,34.05427,284,283,NULL,2013-07-01 17:41:00
247039300,0,1226,158,16.49162,41.67322,150,150,NULL,2013-07-01 17:35:00
311040700,0,1228,154,34.68525,34.05553,284,283,NULL,2013-07-01 17:34:00
247039300,0,1229,158,16.49502,41.66868,150,150,NULL,2013-07-01 16:43:00
311040700,0,1230,154,34.67981,34.05669,284,283,NULL,2013-07-01 17:36:00
311040700,0,1231,156,34.66825,34.05945,286,285,NULL,2013-07-01 17:44:00
